Date,MeasuredLoad,TheirForecast,MyForecast,TheirMAPE,MyMAPE
2021-09-12 14:00,6352.799,6589,6416.25996,3.718061912552247,0.9989448745348364
2021-09-12 13:00,6174.2573,6329,6294.29138,2.5062560965834675,1.94410556877828
2021-09-12 12:00,5914.5405,6098,6131.77594,3.1018385959145927,3.6729047674963
2021-09-12 11:00,5620.442,5821,5579.264866666667,3.568367043019036,0.7326315854399472
2021-09-12 10:00,5361.135,5530,5352.970683333333,3.1497994361268606,0.1522870934357597
2021-09-12 09:00,5097.83,5212,5104.079583333333,2.239580370471359,0.1225930117978286
2021-09-12 08:00,4846.737,4925,4858.4464333333335,1.6147564846204758,0.2415941556831624
2021-09-12 07:00,4696.459,4688,4682.80615,0.1801144223765146,0.2907051887389944
2021-09-12 06:00,4610.4,4581,4652.824425,0.6376887038000963,0.920189679854246
2021-09-12 05:00,4573.994,4548,4579.7945,0.5682998272406935,0.1268147706359099
2021-09-12 04:00,4604.508,4554,4616.9099750000005,1.096925013486779,0.269344194862962
2021-09-12 03:00,4694.21,4619,4706.833475,1.6021865233979742,0.2689158559161249
2021-09-12 02:00,4831.252,4751,4835.64135,1.6611015115750618,0.0908532612250296
2021-09-12 01:00,5028.373,4903,5028.2879,2.493311454818479,0.0016923963277849
2021-09-12 00:00,5249.0723,5086,5256.6535,3.106688014184903,0.1444293308743439
2021-09-11 23:00,5464.009,5412,5562.177475,0.95184689483491,1.7966382376017225
2021-09-11 22:00,5635.5933,5623,5656.92648,0.2234600569917005,0.3785436397619329
2021-09-11 21:00,5773.8643,5785,5781.90682,0.1928639022569306,0.139291808434084
2021-09-11 20:00,5864.021,5886,5868.01646,0.3748110724705841,0.0681351584518557
2021-09-11 19:00,5862.2744,5927,5857.351240000001,1.1041038952390176,0.083980374579521
2021-09-11 18:00,5984.544,5869,5931.8479800000005,1.9307068341380709,0.8805352588267278
2021-09-11 17:00,6029.5835,5944,6010.1265,1.4193932300630672,0.3226922721942473
2021-09-11 16:00,6002.6436,5976,5992.1531,0.44386443333068,0.1747646653551244
2021-09-11 15:00,5961.2793,5985,5935.129,0.3979129110759808,0.4386692634918187
2021-09-11 14:00,5875.556,5926,5867.2725,0.8585400258290521,0.1409824023462554
2021-09-11 13:00,5837.3916,5781,5815.3583,0.9660410653278756,0.3774511204627774
2021-09-11 12:00,5711.5796,5662,5751.24915,0.8680540843727368,0.6945460411687095
2021-09-11 11:00,5603.295,5507,5555.71556,1.7185423933596229,0.8491332332136793
2021-09-11 10:00,5360.9023,5339,5353.14734,0.4085562238282115,0.1446577379333941
2021-09-11 09:00,5098.4346,5114,5088.1446,0.3052976299823559,0.2018266547932176
2021-09-11 08:00,4818.7905,4874,4792.87752,1.14571280905447,0.5377486321515754
2021-09-11 07:00,4551.398,4647,4553.976280000001,2.100497473523516,0.0566480892244675
2021-09-11 06:00,4417.6646,4507,4660.9493,2.022231384428776,5.507088519123887
2021-09-11 05:00,4345.445,4432,4425.059425,1.9918558398507007,1.832135143811503
2021-09-11 04:00,4395.9717,4432,4401.272075,0.819575339850344,0.1205734559210152
2021-09-11 03:00,4484.2065,4495,4491.909525,0.2407003334926651,0.1717812281838447
2021-09-11 02:00,4621.443,4619,4639.051325,0.0528622769987688,0.3810135708695347
2021-09-11 01:00,4828.748,4773,4845.41055,1.154502160808549,0.3450697779217307
2021-09-11 00:00,5045.091,4978,5108.75125,1.329827350983369,1.2618256043349845
2021-09-10 23:00,5312.4185,5240,5421.369525,1.3631926776853098,2.0508742863537632
2021-09-10 22:00,5613.134,5472,5612.5560000000005,2.514352944362276,0.0102972777774327
2021-09-10 21:00,5811.5225,5715,5829.879133333333,1.6608814643666965,0.3158661664535044
2021-09-10 20:00,6024.25,5935,6026.954133333333,1.4815122214383534,0.0448874687028712
2021-09-10 19:00,6155.8247,6137,6187.316966666666,0.3058030551129911,0.51158485176919
2021-09-10 18:00,6513.9014,6303,6463.894333333334,3.2377125020651945,0.7676976299743515
2021-09-10 17:00,6625.908,6666,6579.391233333333,0.605079334032402,0.7020436544948637
2021-09-10 16:00,6671.096,6797,6617.4041,1.8873060738445444,0.8048437618046541
2021-09-10 15:00,6647.2197,6791,6581.723366666666,2.1630141094930315,0.9853192205055822
